cluster,geo_id,StartTime,EndTime,Lon.50.,Lon.2.5.,Lon.97.5.,Lat.50.,Lat.2.5.,Lat.97.5.,sitenum,duration,period,geo.id2,band.id,animal.id,animal.taxon,deploy.on.date,deploy.on.time_GMT,deploy.off.date,deploy.off.time,lig.estimated.deploy.day,lig.estimated.recovery.day,animal.latest.date.born,animal.life.stage,Age.status,Wing.cord.mm,animal.mass,animal.sex,animal.taxon.detail,attachment.type,deploy.latitude,deploy.longitude,recovery.latitude,recovery.longitude,deployment.comments,deployment.end.type,manipulation.type,study.site,deploy.range,tag.comments,study.site.specification,tag.manufacturer.name,tag.mass,tag.model,tag.readout.method,tag.serial.no,Study,preliminary_analysis,recording_interval_seconds,light_threshold,Time_shift_hours,Recorded_North_South_mig,Light_Data_Available,Time_shift,In_habitat_median_zenith_angle,Hill_Ekstrom_median_angle,tol,MCMC.iter,MCMC.thin,MCMC.chains,changeLight.days,changelight.quantile,mergesites.distance,stat.nbr.limit,path.elongated,Insert_twilights,Range_region,Fall_carrib_edits,Clock_drift_edits,mod.deploy.lon,mod.deploy.lat,nbr.arrival,nbr.departure,spring.equinox.year,spring.equinox.date,Recaptured,IH.calib.start,IH.calib.end,IH.calib.start2,IH.calib.end2,Zenith0_adjustment,br.departure,br.arrival,br.departure.woodsworth,br.arrival.woodsworth,nbr.arrival.woodsworth,nbr.departure.woodsworth,X,First.trans.flight.start,first.trans.flight.start,First.trans.flight.start.1,first.trans.flight.start.1,light.review.quality,Breeding_region_MC,site_type,IQR.lon.dist,IQR.lat.dist,fall.br.departure,spring.br.arrival,NB_count,year.difference,NB.first.site.arrival,id,sorted.num,next.cluster
16,3254_008,NA,NA,-163.71321,-163.7117,-163.7117,64.82774,64.83017,64.83017,9,NA,Post-breeding migration,,2740-82911,NA,Setophaga,2016-06-14,12:46:00,2017-06-05,NA,2016-06-14,2017-06-05,,AHY,Adult,76,12.46,Male,striata,harness,64.83017,-163.7117,NA,NA,,,,"Nome, Alaska",Breeding,,,Biotrack,?,MK-6,,,Deluca et al. 2019,No,120,NA,NA,Both,Yes,No,92.39717321,92.75,0.085,1000,20,3,1,0.8,250,14,TRUE,No,Western,FALSE,FALSE,-163.71321,64.82774,2016-10-26,2017-04-04,2017,2017-03-20,No,2016-08-01T04:00:00Z,2016-08-20T04:00:00Z,NA,NA,2,2016-08-25,2017-05-29,2016-10-30,2017-04-06,2016-10-30,2017-06-03 0:00,NA,,,,,,Northwestern Region,Breeding,0,0,2016-08-25T06:44:59Z,NA,NA,0,NA,NA,16,NA
16,3254_011,2016-07-10T09:52:34Z,2016-07-11T08:56:00Z,-163.71321,-163.69373,-163.69373,64.82774,64.86398,64.86398,1,0.9607175925925926,Breeding,,2740-82903,NA,Setophaga,2016-06-12,13:37:00,2017-01-11,NA,2016-06-12,2017-01-11,,AHY,Adult,79.5,13.16,Male,striata,harness,64.86398,-163.69373,NA,NA,,,,"Nome, Alaska",Breeding,,,Biotrack,?,MK-6,,,Deluca et al. 2019,Yes ,120,NA,NA,South,Yes,No,91.5191813,92,0.05,1000,20,3,1,0.7,250,14,FALSE,No,Western,FALSE,FALSE,-163.71321,64.82774,2016-10-17,NA,2017,2017-03-20,No,2016-08-01T04:00:00Z,2016-08-10T04:00:00Z,NA,NA,0,2016-08-14,NA,2016-08-07 0:00,2016-10-28,NA,NA,NA,,,,,,Northwestern Region,Breeding,0,0,2016-08-13T14:08:00Z,NA,NA,0,NA,NA,16,6
6,3254_011,2016-09-07T10:30:00Z,2016-09-13T23:18:34Z,-74.5464796579555,-76.62020723787676,-72.16779837157796,53.5260050708415,49.49032049080024,56.28388070201638,5,6.533726851851852,Post-breeding migration,,2740-82903,NA,Setophaga,2016-06-12,13:37:00,2017-01-11,NA,2016-06-12,2017-01-11,,AHY,Adult,79.5,13.16,Male,striata,harness,64.86398,-163.69373,NA,NA,,,,"Nome, Alaska",Breeding,,,Biotrack,?,MK-6,,,Deluca et al. 2019,Yes ,120,NA,NA,South,Yes,No,91.5191813,92,0.05,1000,20,3,1,0.7,250,14,FALSE,No,Western,FALSE,FALSE,-163.71321,64.82774,2016-10-17,NA,2017,2017-03-20,No,2016-08-01T04:00:00Z,2016-08-10T04:00:00Z,NA,NA,0,2016-08-14,NA,2016-08-07 0:00,2016-10-28,NA,NA,NA,,,,,,Northwestern Region,Stopover,294589.0900165954,756255.6633860257,2016-08-13T14:08:00Z,NA,NA,0,2016-10-17T22:16:47Z,1,6,NA
6,3254_011,2016-09-15T10:17:20Z,2016-09-23T23:06:30Z,-74.70388112012299,-75.9807133781673,-73.61454072221684,52.54162625582401,48.05876204647186,56.14312018002231,6,8.534143518518517,Post-breeding migration,,2740-82903,NA,Setophaga,2016-06-12,13:37:00,2017-01-11,NA,2016-06-12,2017-01-11,,AHY,Adult,79.5,13.16,Male,striata,harness,64.86398,-163.69373,NA,NA,,,,"Nome, Alaska",Breeding,,,Biotrack,?,MK-6,,,Deluca et al. 2019,Yes ,120,NA,NA,South,Yes,No,91.5191813,92,0.05,1000,20,3,1,0.7,250,14,FALSE,No,Western,FALSE,FALSE,-163.71321,64.82774,2016-10-17,NA,2017,2017-03-20,No,2016-08-01T04:00:00Z,2016-08-10T04:00:00Z,NA,NA,0,2016-08-14,NA,2016-08-07 0:00,2016-10-28,NA,NA,NA,,,,,,Northwestern Region,Stopover,160189.4156921733,899946.6308172953,2016-08-13T14:08:00Z,NA,NA,0,2016-10-17T22:16:47Z,1,6,NA
6,3254_011,2016-09-25T10:37:02Z,2016-10-09T22:34:40Z,-74.8774752629791,-75.297840502138925,-74.56095239151354,40.34426197442358,38.385643241337945,43.8895215932511,7,14.498356481481482,Post-breeding migration,,2740-82903,NA,Setophaga,2016-06-12,13:37:00,2017-01-11,NA,2016-06-12,2017-01-11,,AHY,Adult,79.5,13.16,Male,striata,harness,64.86398,-163.69373,NA,NA,,,,"Nome, Alaska",Breeding,,,Biotrack,?,MK-6,,,Deluca et al. 2019,Yes ,120,NA,NA,South,Yes,No,91.5191813,92,0.05,1000,20,3,1,0.7,250,14,FALSE,No,Western,FALSE,FALSE,-163.71321,64.82774,2016-10-17,NA,2017,2017-03-20,No,2016-08-01T04:00:00Z,2016-08-10T04:00:00Z,NA,NA,0,2016-08-14,NA,2016-08-07 0:00,2016-10-28,NA,NA,NA,,,,,,Northwestern Region,Stopover,62520.50407978782,612688.9355230938,2016-08-13T14:08:00Z,NA,NA,0,2016-10-17T22:16:47Z,1,6,13
13,3254_011,2016-10-11T10:14:30Z,2016-10-16T10:16:30Z,-69.190688221127985,-70.05457416371905,-68.30370953670995,5.157298910807831,-1.6926407985109044,9.511716971970799,8,5.001388888888888,Post-breeding migration,,2740-82903,NA,Setophaga,2016-06-12,13:37:00,2017-01-11,NA,2016-06-12,2017-01-11,,AHY,Adult,79.5,13.16,Male,striata,harness,64.86398,-163.69373,NA,NA,,,,"Nome, Alaska",Breeding,,,Biotrack,?,MK-6,,,Deluca et al. 2019,Yes ,120,NA,NA,South,Yes,No,91.5191813,92,0.05,1000,20,3,1,0.7,250,14,FALSE,No,Western,FALSE,FALSE,-163.71321,64.82774,2016-10-17,NA,2017,2017-03-20,No,2016-08-01T04:00:00Z,2016-08-10T04:00:00Z,NA,NA,0,2016-08-14,NA,2016-08-07 0:00,2016-10-28,NA,NA,NA,,,,,,Northwestern Region,Stopover,194116.25612930284,1247263.4016756811,2016-08-13T14:08:00Z,NA,NA,0,2016-10-17T22:16:47Z,1,13,15
15,3254_011,2016-10-17T22:16:47Z,2017-01-12T10:09:36Z,-63.441689254261796,-64.0138976008643,-62.931428668089495,-2.207416971976564,-4.054789762168801,-0.839574407757568,9,86.49501157407407,Non-breeding period,,2740-82903,NA,Setophaga,2016-06-12,13:37:00,2017-01-11,NA,2016-06-12,2017-01-11,,AHY,Adult,79.5,13.16,Male,striata,harness,64.86398,-163.69373,NA,NA,,,,"Nome, Alaska",Breeding,,,Biotrack,?,MK-6,,,Deluca et al. 2019,Yes ,120,NA,NA,South,Yes,No,91.5191813,92,0.05,1000,20,3,1,0.7,250,14,FALSE,No,Western,FALSE,FALSE,-163.71321,64.82774,2016-10-17,NA,2017,2017-03-20,No,2016-08-01T04:00:00Z,2016-08-10T04:00:00Z,NA,NA,0,2016-08-14,NA,2016-08-07 0:00,2016-10-28,NA,NA,NA,,,,,,Northwestern Region,Nonbreeding,120410.46943556076,357916.13604377315,2016-08-13T14:08:00Z,NA,1,0,2016-10-17T22:16:47Z,1,15,16
16,3254_011,NA,NA,-163.71321,-163.69373,-163.69373,64.82774,64.86398,64.86398,9,NA,Post-breeding migration,,2740-82903,NA,Setophaga,2016-06-12,13:37:00,2017-01-11,NA,2016-06-12,2017-01-11,,AHY,Adult,79.5,13.16,Male,striata,harness,64.86398,-163.69373,NA,NA,,,,"Nome, Alaska",Breeding,,,Biotrack,?,MK-6,,,Deluca et al. 2019,Yes ,120,NA,NA,South,Yes,No,91.5191813,92,0.05,1000,20,3,1,0.7,250,14,FALSE,No,Western,FALSE,FALSE,-163.71321,64.82774,2016-10-17,NA,2017,2017-03-20,No,2016-08-01T04:00:00Z,2016-08-10T04:00:00Z,NA,NA,0,2016-08-14,NA,2016-08-07 0:00,2016-10-28,NA,NA,NA,,,,,,Northwestern Region,Breeding,0,0,2016-08-13T14:08:00Z,NA,NA,0,NA,NA,16,NA
16,3254_057,2016-07-12T10:37:12Z,2016-07-13T10:11:12Z,-163.71321,-165.28943,-165.28943,64.82774,64.6375,64.6375,1,0.9819444444444444,Breeding,,2740-82921,NA,Setophaga,2016-06-15,11:40:00,2017-06-07,NA,2016-06-15,2017-06-07,,AHY,Adult,76,13.35,Male,striata,harness,64.6375,-165.28943,NA,NA,,,,"Nome, Alaska",Breeding,,,Biotrack,?,MK-6,,,Deluca et al. 2019,No,120,NA,NA,Both,Yes,No,91.77571139,93,0.14,1000,20,3,2,0.88,250,14,TRUE,No,Western,FALSE,FALSE,-163.71321,64.82774,2016-10-17,2017-04-16,2017,2017-03-20,No,2016-08-01T04:00:00Z,2016-08-20T04:00:00Z,NA,NA,2.5,2016-08-23,2017-06-01,2016-08-22,2017-06-04,2016-10-29,2017-04-02,NA,,,,,,Northwestern Region,Breeding,0,0,2016-08-23T14:58:37Z,NA,NA,0,NA,NA,16,3
3,3254_057,2016-09-09T11:49:57Z,2016-09-12T00:52:57Z,-98.29765339495484,-99.46841538925766,-97.43053074721264,62.76515430203165,61.749548421480384,63.64847035667003,3,2.5437499999999997,Post-breeding migration,,2740-82921,NA,Setophaga,2016-06-15,11:40:00,2017-06-07,NA,2016-06-15,2017-06-07,,AHY,Adult,76,13.35,Male,striata,harness,64.6375,-165.28943,NA,NA,,,,"Nome, Alaska",Breeding,,,Biotrack,?,MK-6,,,Deluca et al. 2019,No,120,NA,NA,Both,Yes,No,91.77571139,93,0.14,1000,20,3,2,0.88,250,14,TRUE,No,Western,FALSE,FALSE,-163.71321,64.82774,2016-10-17,2017-04-16,2017,2017-03-20,No,2016-08-01T04:00:00Z,2016-08-20T04:00:00Z,NA,NA,2.5,2016-08-23,2017-06-01,2016-08-22,2017-06-04,2016-10-29,2017-04-02,NA,,,,,,Northwestern Region,Stopover,103813.9008053284,211387.02288149003,2016-08-23T14:58:37Z,NA,NA,0,2016-10-17T22:21:06Z,1,3,4
4,3254_057,2016-09-14T00:28:58Z,2016-09-16T10:59:58Z,-85.97368465649704,-85.98023409123215,-85.95837592967273,55.663915203381066,55.64477950705594,55.6684187814507,4,2.438194444444444,Post-breeding migration,,2740-82921,NA,Setophaga,2016-06-15,11:40:00,2017-06-07,NA,2016-06-15,2017-06-07,,AHY,Adult,76,13.35,Male,striata,harness,64.6375,-165.28943,NA,NA,,,,"Nome, Alaska",Breeding,,,Biotrack,?,MK-6,,,Deluca et al. 2019,No,120,NA,NA,Both,Yes,No,91.77571139,93,0.14,1000,20,3,2,0.88,250,14,TRUE,No,Western,FALSE,FALSE,-163.71321,64.82774,2016-10-17,2017-04-16,2017,2017-03-20,No,2016-08-01T04:00:00Z,2016-08-20T04:00:00Z,NA,NA,2.5,2016-08-23,2017-06-01,2016-08-22,2017-06-04,2016-10-29,2017-04-02,NA,,,,,,Northwestern Region,Stopover,1372.459470452525,2631.5119883469893,2016-08-23T14:58:37Z,NA,NA,0,2016-10-17T22:21:06Z,1,4,7
7,3254_057,2016-09-17T23:58:09Z,2016-10-08T11:09:34Z,-77.02176952497642,-77.02444835235546,-77.01503376179015,35.299567713454145,35.1866266373432,35.393845716528716,5,20.466261574074075,Post-breeding migration,,2740-82921,NA,Setophaga,2016-06-15,11:40:00,2017-06-07,NA,2016-06-15,2017-06-07,,AHY,Adult,76,13.35,Male,striata,harness,64.6375,-165.28943,NA,NA,,,,"Nome, Alaska",Breeding,,,Biotrack,?,MK-6,,,Deluca et al. 2019,No,120,NA,NA,Both,Yes,No,91.77571139,93,0.14,1000,20,3,2,0.88,250,14,TRUE,No,Western,FALSE,FALSE,-163.71321,64.82774,2016-10-17,2017-04-16,2017,2017-03-20,No,2016-08-01T04:00:00Z,2016-08-20T04:00:00Z,NA,NA,2.5,2016-08-23,2017-06-01,2016-08-22,2017-06-04,2016-10-29,2017-04-02,NA,,,,,,Northwestern Region,Stopover,855.3391481080741,23067.522377582547,2016-08-23T14:58:37Z,NA,NA,0,2016-10-17T22:21:06Z,1,7,11
11,3254_057,2016-10-09T22:54:23Z,2016-10-16T10:13:01Z,-70.24439849716816,-70.247093710643,-70.2328523063123,11.685005223521674,11.66028435738744,11.75026168552847,6,6.471276649548499,Post-breeding migration,,2740-82921,NA,Setophaga,2016-06-15,11:40:00,2017-06-07,NA,2016-06-15,2017-06-07,,AHY,Adult,76,13.35,Male,striata,harness,64.6375,-165.28943,NA,NA,,,,"Nome, Alaska",Breeding,,,Biotrack,?,MK-6,,,Deluca et al. 2019,No,120,NA,NA,Both,Yes,No,91.77571139,93,0.14,1000,20,3,2,0.88,250,14,TRUE,No,Western,FALSE,FALSE,-163.71321,64.82774,2016-10-17,2017-04-16,2017,2017-03-20,No,2016-08-01T04:00:00Z,2016-08-20T04:00:00Z,NA,NA,2.5,2016-08-23,2017-06-01,2016-08-22,2017-06-04,2016-10-29,2017-04-02,NA,,,,,,Northwestern Region,Stopover,1552.490929456625,10016.230351598719,2016-08-23T14:58:37Z,NA,NA,0,2016-10-17T22:21:06Z,1,11,15
15,3254_057,2016-10-17T22:21:06Z,2017-04-16T22:37:52Z,-63.374112131366815,-63.445531604034464,-63.33475494497097,2.5685541952610826,2.1732723313986675,2.7434805120320225,7,181.0116435185185,Non-breeding period,,2740-82921,NA,Setophaga,2016-06-15,11:40:00,2017-06-07,NA,2016-06-15,2017-06-07,,AHY,Adult,76,13.35,Male,striata,harness,64.6375,-165.28943,NA,NA,,,,"Nome, Alaska",Breeding,,,Biotrack,?,MK-6,,,Deluca et al. 2019,No,120,NA,NA,Both,Yes,No,91.77571139,93,0.14,1000,20,3,2,0.88,250,14,TRUE,No,Western,FALSE,FALSE,-163.71321,64.82774,2016-10-17,2017-04-16,2017,2017-03-20,No,2016-08-01T04:00:00Z,2016-08-20T04:00:00Z,NA,NA,2.5,2016-08-23,2017-06-01,2016-08-22,2017-06-04,2016-10-29,2017-04-02,NA,,,,,,Northwestern Region,Nonbreeding,12319.21191278074,63475.28431426405,2016-08-23T14:58:37Z,NA,1,0,2016-10-17T22:21:06Z,1,15,16
16,3254_057,NA,NA,-163.71321,-165.28943,-165.28943,64.82774,64.6375,64.6375,7,NA,Post-breeding migration,,2740-82921,NA,Setophaga,2016-06-15,11:40:00,2017-06-07,NA,2016-06-15,2017-06-07,,AHY,Adult,76,13.35,Male,striata,harness,64.6375,-165.28943,NA,NA,,,,"Nome, Alaska",Breeding,,,Biotrack,?,MK-6,,,Deluca et al. 2019,No,120,NA,NA,Both,Yes,No,91.77571139,93,0.14,1000,20,3,2,0.88,250,14,TRUE,No,Western,FALSE,FALSE,-163.71321,64.82774,2016-10-17,2017-04-16,2017,2017-03-20,No,2016-08-01T04:00:00Z,2016-08-20T04:00:00Z,NA,NA,2.5,2016-08-23,2017-06-01,2016-08-22,2017-06-04,2016-10-29,2017-04-02,NA,,,,,,Northwestern Region,Breeding,0,0,2016-08-23T14:58:37Z,NA,NA,0,NA,NA,16,NA
17,4068_014,2016-07-05T03:50:30Z,2016-07-06T08:37:00Z,-149.416795,-149.42917,-149.42917,63.722625,63.72073,63.72073,1,1.1989583333333333,Breeding,,1760-53551,NA,Setophaga,2016-06-05,12:01:00,2017-06-03,NA,2016-06-05,2017-06-03,,NA,NA,NA,NA,Male,striata,harness,63.72073,-149.42917,NA,NA,,,,"Denali, Alaska",Breeding,,,Biotrack,?,MK-6,,,Deluca et al. 2019,Yes ,120,NA,NA,Both,Yes,No,91.51453942,91.75,0.1,1000,20,3,2,0.86,250,14,FALSE,No,Western,FALSE,FALSE,-149.416795,63.722625,2016-10-12,2017-04-19,2017,2017-03-20,No,2016-08-01T04:00:00Z,2016-08-20T04:00:00Z,NA,NA,2,2016-08-18,2017-05-29,2016-08-19,2017-05-28,2016-10-26,2017-04-19,NA,,,,,,Northwestern Region,Breeding,0,0,2016-08-18T13:22:37Z,2017-06-04T08:59:59Z,NA,0,NA,NA,17,1
1,4068_014,2016-08-19T14:26:11Z,2016-08-23T13:56:53Z,-141.92182677484857,-144.86462450083698,-139.29947814394967,63.679605973565955,62.53565524773123,65.33824795653058,3,3.9796527777777775,Post-breeding migration,,1760-53551,NA,Setophaga,2016-06-05,12:01:00,2017-06-03,NA,2016-06-05,2017-06-03,,NA,NA,NA,NA,Male,striata,harness,63.72073,-149.42917,NA,NA,,,,"Denali, Alaska",Breeding,,,Biotrack,?,MK-6,,,Deluca et al. 2019,Yes ,120,NA,NA,Both,Yes,No,91.51453942,91.75,0.1,1000,20,3,2,0.86,250,14,FALSE,No,Western,FALSE,FALSE,-149.416795,63.722625,2016-10-12,2017-04-19,2017,2017-03-20,No,2016-08-01T04:00:00Z,2016-08-20T04:00:00Z,NA,NA,2,2016-08-18,2017-05-29,2016-08-19,2017-05-28,2016-10-26,2017-04-19,NA,,,,,,Northwestern Region,Stopover,274597.61470762145,311983.19324448565,2016-08-18T13:22:37Z,2017-06-04T08:59:59Z,NA,0,2016-10-12T10:15:02Z,1,1,2
2,4068_014,2016-08-25T12:43:39Z,2016-08-27T13:00:54Z,-125.4025887383435,-130.40529461897515,-120.64951024488904,61.012634197388465,57.362610823674004,64.54438645120432,4,2.0119791666666664,Post-breeding migration,,1760-53551,NA,Setophaga,2016-06-05,12:01:00,2017-06-03,NA,2016-06-05,2017-06-03,,NA,NA,NA,NA,Male,striata,harness,63.72073,-149.42917,NA,NA,,,,"Denali, Alaska",Breeding,,,Biotrack,?,MK-6,,,Deluca et al. 2019,Yes ,120,NA,NA,Both,Yes,No,91.51453942,91.75,0.1,1000,20,3,2,0.86,250,14,FALSE,No,Western,FALSE,FALSE,-149.416795,63.722625,2016-10-12,2017-04-19,2017,2017-03-20,No,2016-08-01T04:00:00Z,2016-08-20T04:00:00Z,NA,NA,2,2016-08-18,2017-05-29,2016-08-19,2017-05-28,2016-10-26,2017-04-19,NA,,,,,,Northwestern Region,Stopover,525811.4715621155,799471.6058482175,2016-08-18T13:22:37Z,2017-06-04T08:59:59Z,NA,0,2016-10-12T10:15:02Z,1,2,3
3,4068_014,2016-09-04T11:15:10Z,2016-09-07T11:17:11Z,-93.79557473650472,-97.18341220574519,-90.73639338777548,56.21160288444539,52.119547368136246,61.383593345216916,5,3.001400462962963,Post-breeding migration,,1760-53551,NA,Setophaga,2016-06-05,12:01:00,2017-06-03,NA,2016-06-05,2017-06-03,,NA,NA,NA,NA,Male,striata,harness,63.72073,-149.42917,NA,NA,,,,"Denali, Alaska",Breeding,,,Biotrack,?,MK-6,,,Deluca et al. 2019,Yes ,120,NA,NA,Both,Yes,No,91.51453942,91.75,0.1,1000,20,3,2,0.86,250,14,FALSE,No,Western,FALSE,FALSE,-149.416795,63.722625,2016-10-12,2017-04-19,2017,2017-03-20,No,2016-08-01T04:00:00Z,2016-08-20T04:00:00Z,NA,NA,2,2016-08-18,2017-05-29,2016-08-19,2017-05-28,2016-10-26,2017-04-19,NA,,,,,,Northwestern Region,Stopover,398975.3422940758,1031268.8808540949,2016-08-18T13:22:37Z,2017-06-04T08:59:59Z,NA,0,2016-10-12T10:15:02Z,1,3,4
4,4068_014,2016-09-09T11:01:41Z,2016-09-25T23:33:14Z,-81.62913261344258,-81.63178733547358,-81.61642779676296,44.31601054091196,44.29719253625159,44.32063365019815,6,16.521909722222222,Post-breeding migration,,1760-53551,NA,Setophaga,2016-06-05,12:01:00,2017-06-03,NA,2016-06-05,2017-06-03,,NA,NA,NA,NA,Male,striata,harness,63.72073,-149.42917,NA,NA,,,,"Denali, Alaska",Breeding,,,Biotrack,?,MK-6,,,Deluca et al. 2019,Yes ,120,NA,NA,Both,Yes,No,91.51453942,91.75,0.1,1000,20,3,2,0.86,250,14,FALSE,No,Western,FALSE,FALSE,-149.416795,63.722625,2016-10-12,2017-04-19,2017,2017-03-20,No,2016-08-01T04:00:00Z,2016-08-20T04:00:00Z,NA,NA,2,2016-08-18,2017-05-29,2016-08-19,2017-05-28,2016-10-26,2017-04-19,NA,,,,,,Northwestern Region,Stopover,1223.3691651754618,2609.452868157767,2016-08-18T13:22:37Z,2017-06-04T08:59:59Z,NA,0,2016-10-12T10:15:02Z,1,4,NA
4,4068_014,2016-09-28T23:22:00Z,2016-10-09T11:06:39Z,-80.33744494752246,-80.7940963882482,-79.86117333315468,33.63692956222184,32.52213753609706,36.56859282434293,7,10.489340277777778,Post-breeding migration,,1760-53551,NA,Setophaga,2016-06-05,12:01:00,2017-06-03,NA,2016-06-05,2017-06-03,,NA,NA,NA,NA,Male,striata,harness,63.72073,-149.42917,NA,NA,,,,"Denali, Alaska",Breeding,,,Biotrack,?,MK-6,,,Deluca et al. 2019,Yes ,120,NA,NA,Both,Yes,No,91.51453942,91.75,0.1,1000,20,3,2,0.86,250,14,FALSE,No,Western,FALSE,FALSE,-149.416795,63.722625,2016-10-12,2017-04-19,2017,2017-03-20,No,2016-08-01T04:00:00Z,2016-08-20T04:00:00Z,NA,NA,2,2016-08-18,2017-05-29,2016-08-19,2017-05-28,2016-10-26,2017-04-19,NA,,,,,,Northwestern Region,Stopover,86463.61573261903,450449.3422052794,2016-08-18T13:22:37Z,2017-06-04T08:59:59Z,NA,0,2016-10-12T10:15:02Z,1,4,12
12,4068_014,2016-10-12T10:15:02Z,2017-04-19T09:57:36Z,-62.85226075528966,-63.09112151309296,-62.64259928083869,3.4852753651017343,2.080983104034899,4.811110779731151,8,188.98789351851852,Non-breeding period,,1760-53551,NA,Setophaga,2016-06-05,12:01:00,2017-06-03,NA,2016-06-05,2017-06-03,,NA,NA,NA,NA,Male,striata,harness,63.72073,-149.42917,NA,NA,,,,"Denali, Alaska",Breeding,,,Biotrack,?,MK-6,,,Deluca et al. 2019,Yes ,120,NA,NA,Both,Yes,No,91.51453942,91.75,0.1,1000,20,3,2,0.86,250,14,FALSE,No,Western,FALSE,FALSE,-149.416795,63.722625,2016-10-12,2017-04-19,2017,2017-03-20,No,2016-08-01T04:00:00Z,2016-08-20T04:00:00Z,NA,NA,2,2016-08-18,2017-05-29,2016-08-19,2017-05-28,2016-10-26,2017-04-19,NA,,,,,,Northwestern Region,Nonbreeding,49836.91958503312,303916.4226591303,2016-08-18T13:22:37Z,2017-06-04T08:59:59Z,1,0,2016-10-12T10:15:02Z,1,12,17
17,4068_014,NA,NA,-149.416795,-149.42917,-149.42917,63.722625,63.72073,63.72073,8,NA,Post-breeding migration,,1760-53551,NA,Setophaga,2016-06-05,12:01:00,2017-06-03,NA,2016-06-05,2017-06-03,,NA,NA,NA,NA,Male,striata,harness,63.72073,-149.42917,NA,NA,,,,"Denali, Alaska",Breeding,,,Biotrack,?,MK-6,,,Deluca et al. 2019,Yes ,120,NA,NA,Both,Yes,No,91.51453942,91.75,0.1,1000,20,3,2,0.86,250,14,FALSE,No,Western,FALSE,FALSE,-149.416795,63.722625,2016-10-12,2017-04-19,2017,2017-03-20,No,2016-08-01T04:00:00Z,2016-08-20T04:00:00Z,NA,NA,2,2016-08-18,2017-05-29,2016-08-19,2017-05-28,2016-10-26,2017-04-19,NA,,,,,,Northwestern Region,Breeding,0,0,2016-08-18T13:22:37Z,2017-06-04T08:59:59Z,NA,0,NA,NA,17,NA
20,4105_008,2016-06-19T03:48:09Z,2016-09-09T01:06:03Z,-93.8313,-93.8313,-93.8313,58.71955,58.72798,58.72798,1,81.88743055555555,Breeding,,2740-81720,NA,Setophaga,2016-06-18,,2017-06-25,NA,2016-06-18,2017-06-25,,AHY,Adult,76,12.75,Male,striata,harness,58.72798,-93.8313,NA,NA,,,,"Churchill, Manitoba",Breeding,,,Biotrack,?,MK-6,,,Deluca et al. 2019,Yes ,120,NA,NA,Both,Yes,No,92.73995246,90,0.18,1000,20,3,1,0.9,250,14,FALSE,No,Central,FALSE,FALSE,-93.8313,58.71955,2016-10-22,2017-04-24,2017,2017-03-20,No,2016-07-01T04:00:00Z,2016-08-20T04:00:00Z,2017-06-08,2017-06-22,-2.5,2016-08-28,2017-06-04,2016-08-28,2017-06-05,2016-11-05,2017-04-28,NA,,,,,,Central Region,Breeding,0,0,2016-09-09T11:25:58Z,2017-06-04T08:55:54Z,NA,0,NA,NA,20,7
7,4105_008,2016-09-13T23:48:05Z,2016-09-18T10:43:54Z,-78.00036733306317,-79.80590445260026,-75.96376026533152,46.084304154356644,40.7642554767886,51.18154636677509,2,4.455428240740741,Post-breeding migration,,2740-81720,NA,Setophaga,2016-06-18,,2017-06-25,NA,2016-06-18,2017-06-25,,AHY,Adult,76,12.75,Male,striata,harness,58.72798,-93.8313,NA,NA,,,,"Churchill, Manitoba",Breeding,,,Biotrack,?,MK-6,,,Deluca et al. 2019,Yes ,120,NA,NA,Both,Yes,No,92.73995246,90,0.18,1000,20,3,1,0.9,250,14,FALSE,No,Central,FALSE,FALSE,-93.8313,58.71955,2016-10-22,2017-04-24,2017,2017-03-20,No,2016-07-01T04:00:00Z,2016-08-20T04:00:00Z,2017-06-08,2017-06-22,-2.5,2016-08-28,2017-06-04,2016-08-28,2017-06-05,2016-11-05,2017-04-28,NA,,,,,,Central Region,Stopover,296627.3648865489,1159647.5173187032,2016-09-09T11:25:58Z,2017-06-04T08:55:54Z,NA,0,2016-10-22T22:10:16Z,1,7,6
6,4105_008,2016-09-19T23:03:06Z,2016-09-25T10:14:38Z,-70.0978478094669,-71.76211016251604,-68.03247438737105,45.86157722689439,41.98833260571574,51.62455904512206,3,5.466342592592592,Post-breeding migration,,2740-81720,NA,Setophaga,2016-06-18,,2017-06-25,NA,2016-06-18,2017-06-25,,AHY,Adult,76,12.75,Male,striata,harness,58.72798,-93.8313,NA,NA,,,,"Churchill, Manitoba",Breeding,,,Biotrack,?,MK-6,,,Deluca et al. 2019,Yes ,120,NA,NA,Both,Yes,No,92.73995246,90,0.18,1000,20,3,1,0.9,250,14,FALSE,No,Central,FALSE,FALSE,-93.8313,58.71955,2016-10-22,2017-04-24,2017,2017-03-20,No,2016-07-01T04:00:00Z,2016-08-20T04:00:00Z,2017-06-08,2017-06-22,-2.5,2016-08-28,2017-06-04,2016-08-28,2017-06-05,2016-11-05,2017-04-28,NA,,,,,,Central Region,Stopover,289103.46053539886,1072699.8204033917,2016-09-09T11:25:58Z,2017-06-04T08:55:54Z,NA,0,2016-10-22T22:10:16Z,1,6,NA
